Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,4,"Vaško-gasilski dom Korovci, Korovci 25",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,5,"Gasilsko-vaški dom Krašči, Krašči 69",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,6,"Vaško-gasilski dom Gornji Črnci, Gornji Črnci 11",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,7,"Gasilsko-vaški dom Skakovci, Skakovci 47",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,8,"Vaško-kulturni dom Topolovci, Topolovci b.š.",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,9,"Vaško-gasilski dom Tišina, Tišina 47",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,10,"Vaško-gasilski dom Borejci, Borejci 49",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,11,"Športno rekreacijski center Gradišče,Gradišče 62b",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,12,"Vaško-gasilski dom Murski Črnci, Murski Črnci 43",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,13,"Vaško-gasilski dom Petanjci, Petanjci 65",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,14,"Vaško-gasilski dom Rankovci, Rankovci 33",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,15,"Vaško-gasilski dom Tropovci, Kolesarska ulica 64",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,16,"Vaško-gasilski dom Vanča vas, Vanča vas 43b",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,17,"Vaško-gasilski dom Gederovci, Gederovci b.š.",,
VE 8000 - PTUJ,VO 8004 - MURSKA SOBOTA 1,18,"Vaško-gasilski dom Krajna, Krajna 25",,
